unique_key,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
1706805,G507293,2001-08-25 09:35:00.000000 UTC,0000X E WASHINGTON ST,0810,THEFT,OVER $500,SPORTS ARENA/STADIUM,false,false,122,1,,,06,1176607.0,1900786.0,2001,2015-08-17 03:03:40.000000 UTC,41.883107519,-87.626944591,"(41.883107519, -87.626944591)"
1898879,G753759,2001-12-17 09:33:00.000000 UTC,0000X E RANDOLPH ST,0810,THEFT,OVER $500,OTHER,false,false,122,1,,,06,1176536.0,1901330.0,2001,2015-08-17 03:03:40.000000 UTC,41.884601889,-87.627188866,"(41.884601889, -87.627188866)"
11324064,JB275461,2018-05-23 07:47:00.000000 UTC,001XX W MADISON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,122,1,42,32,06,1174945.0,1900351.0,2018,2018-05-30 03:52:11.000000 UTC,41.881951231,-87.633060512,"(41.881951231, -87.633060512)"
11258830,JB189341,2018-03-17 10:30:00.000000 UTC,001XX N WACKER DR,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,122,1,42,32,06,1173920.0,1900961.0,2018,2018-05-04 03:51:04.000000 UTC,41.883647998,-87.636806083,"(41.883647998, -87.636806083)"
11577984,JC130730,2019-01-25 12:30:00.000000 UTC,001XX W RANDOLPH ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,122,1,42,32,06,1175414.0,1901275.0,2019,2019-02-01 04:19:40.000000 UTC,41.884476226,-87.631310613,"(41.884476226, -87.631310613)"
10774585,HZ541092,2016-12-05 01:00:00.000000 UTC,001XX W MADISON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,122,1,42,32,06,1174945.0,1900351.0,2016,2018-02-10 03:50:01.000000 UTC,41.881951231,-87.633060512,"(41.881951231, -87.633060512)"
9678382,HX328125,2014-07-01 11:00:00.000000 UTC,001XX W JACKSON BLVD,0810,THEFT,OVER $500,SIDEWALK,false,false,122,1,2,32,06,1175230.0,1898963.0,2014,2018-02-10 03:50:01.000000 UTC,41.87813609,-87.632055653,"(41.87813609, -87.632055653)"
9621741,HX271708,2014-05-20 08:15:00.000000 UTC,0000X S LA SALLE ST,0810,THEFT,OVER $500,OTHER,false,false,122,1,42,32,06,1175138.0,1900243.0,2014,2018-02-10 03:50:01.000000 UTC,41.881650549,-87.632355065,"(41.881650549, -87.632355065)"
7003741,HR406296,2009-07-01 06:50:00.000000 UTC,0000X N MICHIGAN AVE,0810,THEFT,OVER $500,RESTAURANT,false,false,122,1,42,32,06,1177307.0,1900569.0,2009,2018-02-28 03:56:25.000000 UTC,41.88249622,-87.624380767,"(41.88249622, -87.624380767)"
7812613,HS620721,2010-11-17 07:15:00.000000 UTC,0000X N STATE ST,0810,THEFT,OVER $500,DEPARTMENT STORE,false,false,122,1,42,32,06,1176364.0,1900524.0,2010,2018-02-10 03:50:01.000000 UTC,41.882394062,-87.627844798,"(41.882394062, -87.627844798)"
12169058,JD371086,2020-07-15 12:00:00.000000 UTC,001XX W MONROE ST,0810,THEFT,OVER $500,BANK,false,false,122,1,42,32,06,1175408.0,1899895.0,2020,2020-09-20 03:40:33.000000 UTC,41.880689561,-87.631374096,"(41.880689561, -87.631374096)"
8981850,HW129192,2012-09-11 02:00:00.000000 UTC,003XX W CONGRESS PKWY,0810,THEFT,OVER $500,CONSTRUCTION SITE,false,false,122,1,2,32,06,1174236.0,1898196.0,2012,2018-02-10 03:50:01.000000 UTC,41.876053622,-87.635728245,"(41.876053622, -87.635728245)"
2559387,HJ144534,2003-01-24 12:00:00.000000 UTC,0000X E WASHINGTON ST,0810,THEFT,OVER $500,STREET,false,false,122,1,42,32,06,1176641.0,1900827.0,2003,2018-02-28 03:56:25.000000 UTC,41.883219258,-87.626818503,"(41.883219258, -87.626818503)"
7736945,HS526866,2010-09-21 06:00:00.000000 UTC,001XX N STATE ST,0810,THEFT,OVER $500,STREET,false,false,122,1,42,32,06,1176341.0,1901230.0,2010,2018-02-10 03:50:01.000000 UTC,41.884331884,-87.627907944,"(41.884331884, -87.627907944)"
7694203,HS501345,2010-09-06 01:00:00.000000 UTC,0000X E WACKER DR,0810,THEFT,OVER $500,STREET,false,false,122,1,42,32,06,1177009.0,1902589.0,2010,2018-02-10 03:50:01.000000 UTC,41.888045958,-87.625413826,"(41.888045958, -87.625413826)"
12915158,JF501437,2022-10-07 05:01:00.000000 UTC,002XX N LA SALLE ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,false,false,122,1,42,32,06,1175099.0,1901781.0,2022,2023-01-03 03:40:27.000000 UTC,41.885871785,-87.632452147,"(41.885871785, -87.632452147)"
13133404,JG332571,2023-07-07 01:00:00.000000 UTC,002XX S WACKER DR,0810,THEFT,OVER $500,RESTAURANT,false,false,122,1,42,32,06,1173971.0,1899133.0,2023,2023-08-19 03:40:26.000000 UTC,41.878630716,-87.636673298,"(41.878630716, -87.636673298)"
3062720,HJ781337,2003-11-24 11:00:00.000000 UTC,0000X E LAKE ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),false,false,122,1,42,32,06,1176916.0,1901744.0,2003,2018-02-28 03:56:25.000000 UTC,41.885729338,-87.625780935,"(41.885729338, -87.625780935)"
6084560,HN719893,2007-11-16 05:55:00.000000 UTC,0000X W WACKER DR,0810,THEFT,OVER $500,TAXICAB,false,false,122,1,42,32,06,1176210.0,1902134.0,2007,2018-02-28 03:56:25.000000 UTC,41.886815464,-87.628361716,"(41.886815464, -87.628361716)"
13303628,JG536155,2023-12-10 04:00:00.000000 UTC,001XX N FRANKLIN ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,122,1,42,32,06,1174297.0,1901591.0,2023,2023-12-18 03:41:21.000000 UTC,41.885368351,-87.635402906,"(41.885368351, -87.635402906)"
9748499,HX398078,2014-08-22 12:15:00.000000 UTC,003XX S FRANKLIN ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,122,1,2,32,06,1174377.0,1898757.0,2014,2018-02-10 03:50:01.000000 UTC,41.877589896,-87.635193793,"(41.877589896, -87.635193793)"
9722288,HX372458,2014-07-31 04:30:00.000000 UTC,001XX W LAKE ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,122,1,42,32,06,1175334.0,1901735.0,2014,2018-02-10 03:50:01.000000 UTC,41.885740288,-87.631590568,"(41.885740288, -87.631590568)"
9756135,HX404982,2014-08-27 12:15:00.000000 UTC,001XX W RANDOLPH ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,122,1,42,32,06,1174851.0,1901269.0,2014,2018-02-10 03:50:01.000000 UTC,41.884472382,-87.633378182,"(41.884472382, -87.633378182)"
9979992,HY170043,2015-02-23 09:00:00.000000 UTC,002XX W ADAMS ST,0820,THEFT,$500 AND UNDER,RESTAURANT,true,false,122,1,2,32,06,1174642.0,1899412.0,2015,2018-02-10 03:50:01.000000 UTC,41.879381337,-87.634201201,"(41.879381337, -87.634201201)"
6244440,HP331334,2008-05-12 07:00:00.000000 UTC,001XX N WABASH AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,122,1,42,32,06,1176785.0,1901619.0,2008,2018-02-28 03:56:25.000000 UTC,41.885389294,-87.626265771,"(41.885389294, -87.626265771)"
11538191,JB557219,2018-12-17 12:45:00.000000 UTC,001XX S LA SALLE ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,122,1,42,32,06,1175153.0,1899725.0,2018,2018-12-24 04:07:53.000000 UTC,41.88022879,-87.632315523,"(41.88022879, -87.632315523)"
11740426,JC327938,2019-06-29 03:30:00.000000 UTC,001XX W MADISON ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,122,1,42,32,06,1174945.0,1900351.0,2019,2019-07-06 03:41:14.000000 UTC,41.881951231,-87.633060512,"(41.881951231, -87.633060512)"
11660510,JC230692,2019-04-19 07:00:00.000000 UTC,001XX W MADISON ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,122,1,42,32,06,1174945.0,1900351.0,2019,2019-04-26 04:11:15.000000 UTC,41.881951231,-87.633060512,"(41.881951231, -87.633060512)"
10744516,HZ504976,2016-11-06 11:30:00.000000 UTC,001XX W MONROE ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,122,1,42,32,06,1175449.0,1899896.0,2016,2018-02-10 03:50:01.000000 UTC,41.880691384,-87.631223519,"(41.880691384, -87.631223519)"
10714449,HZ432689,2016-09-13 04:00:00.000000 UTC,001XX W LAKE ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,122,1,42,32,06,1175401.0,1901736.0,2016,2018-02-10 03:50:01.000000 UTC,41.885741529,-87.631344503,"(41.885741529, -87.631344503)"
10874486,JA182464,2017-03-06 05:00:00.000000 UTC,0000X S CLARK ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,122,1,42,32,06,1175542.0,1900239.0,2017,2018-02-10 03:50:01.000000 UTC,41.881630508,-87.630871726,"(41.881630508, -87.630871726)"
10921960,JA235802,2017-04-22 01:30:00.000000 UTC,002XX W WASHINGTON ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,122,1,42,32,06,1174590.0,1900807.0,2017,2018-02-10 03:50:01.000000 UTC,41.883210464,-87.634350417,"(41.883210464, -87.634350417)"
1840259,G673990,2001-11-06 12:58:00.000000 UTC,001XX N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,122,1,,,06,1176391.0,1900935.0,2001,2015-08-17 03:03:40.000000 UTC,41.88352126,-87.627733247,"(41.88352126, -87.627733247)"
1874805,G716855,2001-11-29 03:45:00.000000 UTC,002XX N WABASH AV,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,122,1,,,06,1176818.0,1901779.0,2001,2015-08-17 03:03:40.000000 UTC,41.885827597,-87.626139748,"(41.885827597, -87.626139748)"
2167729,HH415652,2002-05-29 02:00:00.000000 UTC,0000X N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,false,false,122,1,42,32,06,1176364.0,1900524.0,2002,2018-02-10 03:50:01.000000 UTC,41.882394062,-87.627844798,"(41.882394062, -87.627844798)"
8860818,HV534416,2012-10-25 01:00:00.000000 UTC,001XX N WACKER DR,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,122,1,42,32,06,1173848.0,1901372.0,2012,2018-02-10 03:50:01.000000 UTC,41.88477741,-87.637058225,"(41.88477741, -87.637058225)"
9068340,HW213553,2013-03-30 11:30:00.000000 UTC,002XX W RANDOLPH ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,122,1,42,32,06,1174547.0,1901264.0,2013,2018-02-10 03:50:01.000000 UTC,41.88446546,-87.634494648,"(41.88446546, -87.634494648)"
5213771,HM801688,2006-12-30 02:38:06.000000 UTC,001XX N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,122,1,42,32,06,1176352.0,1900927.0,2006,2018-02-28 03:56:25.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
5398671,HN242106,2007-03-23 06:36:28.000000 UTC,001XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,122,1,42,32,06,1177286.0,1901176.0,2007,2018-02-10 03:50:01.000000 UTC,41.884162337,-87.624439467,"(41.884162337, -87.624439467)"
2664983,HJ280442,2003-04-04 01:00:00.000000 UTC,001XX N DEARBORN ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,122,1,42,32,06,1175908.0,1901610.0,2003,2018-02-28 03:56:25.000000 UTC,41.885384381,-87.629486511,"(41.885384381, -87.629486511)"
2805758,HJ459223,2003-06-28 12:00:00.000000 UTC,0000X N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,122,1,42,32,06,1176364.0,1900524.0,2003,2018-02-28 03:56:25.000000 UTC,41.882394062,-87.627844798,"(41.882394062, -87.627844798)"
1362743,G066032,2001-02-01 12:21:40.000000 UTC,001XX N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,122,1,,,06,1176391.0,1900935.0,2001,2015-08-17 03:03:40.000000 UTC,41.88352126,-87.627733247,"(41.88352126, -87.627733247)"
1417637,G135322,2001-03-09 04:00:00.000000 UTC,002XX N STATE ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,true,false,122,1,,,06,1176367.0,1901757.0,2001,2015-08-17 03:03:40.000000 UTC,41.885777415,-87.627796559,"(41.885777415, -87.627796559)"
1373524,G080588,2001-02-08 03:45:00.000000 UTC,0000X N DEARBORN ST,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,122,1,,,06,1175971.0,1900670.0,2001,2015-08-17 03:03:40.000000 UTC,41.88280355,-87.629283485,"(41.88280355, -87.629283485)"
1353161,G054001,2001-01-26 03:59:49.000000 UTC,0000X N STATE ST,0820,THEFT,$500 AND UNDER,RESTAURANT,true,false,122,1,,,06,1176398.0,1900691.0,2001,2015-08-17 03:03:40.000000 UTC,41.882851552,-87.627714909,"(41.882851552, -87.627714909)"
1353099,G056065,2001-01-27 02:10:00.000000 UTC,001XX N STATE ST,0820,THEFT,$500 AND UNDER,OTHER,true,false,122,1,,,06,1176391.0,1900935.0,2001,2015-08-17 03:03:40.000000 UTC,41.88352126,-87.627733247,"(41.88352126, -87.627733247)"
1314160,G005316,2001-01-03 10:00:00.000000 UTC,0000X E LAKE ST,0820,THEFT,$500 AND UNDER,"SCHOOL, PUBLIC, BUILDING",false,false,122,1,,,06,1176622.0,1901789.0,2001,2015-08-17 03:03:40.000000 UTC,41.885859467,-87.62685919,"(41.885859467, -87.62685919)"
1426207,G148736,2001-03-15 12:30:00.000000 UTC,001XX E WACKER DR,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,122,1,,,06,1177284.0,1902721.0,2001,2015-08-17 03:03:40.000000 UTC,41.888401943,-87.624399941,"(41.888401943, -87.624399941)"
1578509,G341729,2001-06-12 05:40:00.000000 UTC,0000X E MADISON ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,122,1,,,06,1176637.0,1900449.0,2001,2015-08-17 03:03:40.000000 UTC,41.882182095,-87.626844618,"(41.882182095, -87.626844618)"
1562258,G314487,2001-05-31 12:30:00.000000 UTC,001XX N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,122,1,,,06,1176391.0,1900935.0,2001,2015-08-17 03:03:40.000000 UTC,41.88352126,-87.627733247,"(41.88352126, -87.627733247)"
9980432,HY170295,2015-03-03 10:30:00.000000 UTC,001XX N FRANKLIN ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,122,1,42,32,06,1174297.0,1901591.0,2015,2018-02-10 03:50:01.000000 UTC,41.885368351,-87.635402906,"(41.885368351, -87.635402906)"
10082757,HY270853,2015-05-20 03:30:00.000000 UTC,001XX W RANDOLPH ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,122,1,42,32,06,1175414.0,1901275.0,2015,2018-02-10 03:50:01.000000 UTC,41.884476226,-87.631310613,"(41.884476226, -87.631310613)"
10105768,HY294234,2015-06-09 12:30:00.000000 UTC,003XX S WELLS ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,122,1,2,32,06,1174780.0,1898762.0,2015,2018-02-10 03:50:01.000000 UTC,41.877594611,-87.633713948,"(41.877594611, -87.633713948)"
2067185,HH289617,2002-04-06 01:45:00.000000 UTC,001XX N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,false,false,122,1,,,06,1176352.0,1900927.0,2002,2018-02-28 03:56:25.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
2095108,HH320052,2002-04-20 03:30:14.000000 UTC,001XX N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,122,1,,,06,1176352.0,1900927.0,2002,2018-02-28 03:56:25.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
2085102,HH308937,2002-04-15 02:45:00.000000 UTC,0000X N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,false,false,122,1,,,06,1176362.0,1900577.0,2002,2018-02-28 03:56:25.000000 UTC,41.882539542,-87.627850543,"(41.882539542, -87.627850543)"
2191411,HH451606,2002-06-18 04:00:00.000000 UTC,0000X E WASHINGTON ST,0820,THEFT,$500 AND UNDER,ATHLETIC CLUB,false,false,122,1,42,32,06,1176641.0,1900827.0,2002,2018-02-28 03:56:25.000000 UTC,41.883219258,-87.626818503,"(41.883219258, -87.626818503)"
10833786,JA135687,2017-01-30 12:45:00.000000 UTC,002XX W RANDOLPH ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,122,1,42,32,06,1174560.0,1901264.0,2017,2017-02-14 03:49:42.000000 UTC,41.88446517,-87.634446911,"(41.88446517, -87.634446911)"
10878022,JA187228,2017-03-14 01:30:00.000000 UTC,001XX W WASHINGTON ST,0820,THEFT,$500 AND UNDER,PARK PROPERTY,false,false,122,1,42,32,06,1174913.0,1900809.0,2017,2018-02-10 03:50:01.000000 UTC,41.883208727,-87.633164294,"(41.883208727, -87.633164294)"
11100359,JA447756,2017-09-26 08:30:00.000000 UTC,003XX S WACKER DR,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,122,1,2,32,06,1173916.0,1898816.0,2017,2018-02-10 03:50:01.000000 UTC,41.877762073,-87.63688469,"(41.877762073, -87.63688469)"
11104635,JA453091,2017-09-29 11:30:00.000000 UTC,002XX W Van Buren St,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,122,1,2,32,06,1174617.0,1898485.0,2017,2018-02-10 03:50:01.000000 UTC,41.87683815,-87.634320718,"(41.87683815, -87.634320718)"
8239444,HT473093,2011-08-30 02:15:00.000000 UTC,0000X E RANDOLPH ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,122,1,42,32,06,1176930.0,1901295.0,2011,2018-02-10 03:50:01.000000 UTC,41.884496941,-87.625743121,"(41.884496941, -87.625743121)"
9143112,HW288234,2013-05-23 07:30:00.000000 UTC,0000X N WACKER DR,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,122,1,42,32,06,1173934.0,1900390.0,2013,2018-02-10 03:50:01.000000 UTC,41.882080827,-87.636771693,"(41.882080827, -87.636771693)"
7224618,HR639880,2009-11-12 05:01:00.000000 UTC,0000X N WABASH AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,122,1,42,32,06,1176804.0,1900591.0,2009,2018-02-28 03:56:25.000000 UTC,41.882567977,-87.626227105,"(41.882567977, -87.626227105)"
7272192,HR676535,2009-12-06 12:35:00.000000 UTC,001XX N STATE ST,0820,THEFT,$500 AND UNDER,CTA BUS,false,false,122,1,42,32,06,1176338.0,1901346.0,2009,2018-02-28 03:56:25.000000 UTC,41.884650262,-87.627915459,"(41.884650262, -87.627915459)"
11733744,JC319832,2019-06-24 01:00:00.000000 UTC,002XX W WASHINGTON ST,0820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,false,false,122,1,42,32,06,1174590.0,1900807.0,2019,2019-07-01 03:41:46.000000 UTC,41.883210464,-87.634350417,"(41.883210464, -87.634350417)"
12738907,JF290565,2022-06-22 06:30:00.000000 UTC,001XX W LAKE ST,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,122,1,42,32,06,1175359.0,1901736.0,2022,2023-01-03 03:40:27.000000 UTC,41.885742471,-87.631498734,"(41.885742471, -87.631498734)"
2794952,HJ429031,2003-06-03 06:55:00.000000 UTC,001XX N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,122,1,42,32,06,1176352.0,1900927.0,2003,2018-02-28 03:56:25.000000 UTC,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
1587577,G345559,2001-06-14 02:15:00.000000 UTC,0000X N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,false,false,122,1,,,06,1176398.0,1900691.0,2001,2015-08-17 03:03:40.000000 UTC,41.882851552,-87.627714909,"(41.882851552, -87.627714909)"
1503341,G242872,2001-04-28 02:25:00.000000 UTC,0000X N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,false,false,122,1,,,06,1176398.0,1900691.0,2001,2015-08-17 03:03:40.000000 UTC,41.882851552,-87.627714909,"(41.882851552, -87.627714909)"
1486364,G223041,2001-04-19 05:23:01.000000 UTC,0000X E MADISON ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,122,1,,,06,1176432.0,1900443.0,2001,2015-08-17 03:03:40.000000 UTC,41.882170259,-87.62759755,"(41.882170259, -87.62759755)"
1582466,G347986,2001-06-15 12:30:00.000000 UTC,002XX N WABASH AV,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,122,1,,,06,1176818.0,1901779.0,2001,2015-08-17 03:03:40.000000 UTC,41.885827597,-87.626139748,"(41.885827597, -87.626139748)"
1511500,G257101,2001-05-04 08:00:00.000000 UTC,002XX N STATE ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,122,1,,,06,1176287.0,1901755.0,2001,2015-08-17 03:03:40.000000 UTC,41.885773731,-87.628090393,"(41.885773731, -87.628090393)"
1642973,G424149,2001-07-18 07:30:00.000000 UTC,0000X N DEARBORN ST,0820,THEFT,$500 AND UNDER,STREET,false,false,122,1,,,06,1175971.0,1900670.0,2001,2015-08-17 03:03:40.000000 UTC,41.88280355,-87.629283485,"(41.88280355, -87.629283485)"
1547222,G293181,2001-05-21 01:20:00.000000 UTC,0000X N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,122,1,,,06,1176405.0,1900498.0,2001,2015-08-17 03:03:40.000000 UTC,41.882321791,-87.627695033,"(41.882321791, -87.627695033)"
1565525,G322592,2001-06-04 10:30:00.000000 UTC,001XX N STATE ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,122,1,,,06,1176314.0,1900846.0,2001,2015-08-17 03:03:40.000000 UTC,41.883278776,-87.628018679,"(41.883278776, -87.628018679)"
1701554,G496907,2001-08-20 04:00:00.000000 UTC,0000X E WASHINGTON ST,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,122,1,,,06,1177170.0,1900873.0,2001,2015-08-17 03:03:40.000000 UTC,41.883333517,-87.624874612,"(41.883333517, -87.624874612)"
10184168,HY370657,2015-08-05 05:30:00.000000 UTC,002XX N WELLS ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,122,1,42,32,06,1174689.0,1901984.0,2015,2018-02-10 03:50:01.000000 UTC,41.886438008,-87.633951663,"(41.886438008, -87.633951663)"
10188867,HY376707,2015-08-10 02:45:00.000000 UTC,002XX S CLARK ST,0820,THEFT,$500 AND UNDER,STREET,false,false,122,1,42,32,06,1175564.0,1899374.0,2015,2018-02-10 03:50:01.000000 UTC,41.879256403,-87.630816943,"(41.879256403, -87.630816943)"
10216812,HY403601,2015-08-30 12:15:00.000000 UTC,002XX W WASHINGTON ST,0820,THEFT,$500 AND UNDER,MOVIE HOUSE/THEATER,false,false,122,1,42,32,06,1174561.0,1900806.0,2015,2018-02-10 03:50:01.000000 UTC,41.883208368,-87.634456935,"(41.883208368, -87.634456935)"
10372041,HZ107893,2016-01-07 11:45:00.000000 UTC,002XX W MADISON ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,122,1,2,32,06,1174636.0,1900346.0,2016,2018-02-10 03:50:01.000000 UTC,41.881944424,-87.634195294,"(41.881944424, -87.634195294)"
11067450,JA406296,2017-08-11 03:00:00.000000 UTC,002XX W RANDOLPH ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,122,1,42,32,06,1174609.0,1901265.0,2017,2018-02-10 03:50:01.000000 UTC,41.884466819,-87.634266948,"(41.884466819, -87.634266948)"
6676563,HP748976,2008-12-24 01:15:00.000000 UTC,001XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,122,1,42,32,06,1177276.0,1901405.0,2008,2018-02-28 03:56:25.000000 UTC,41.884790951,-87.624469241,"(41.884790951, -87.624469241)"
6685611,HP756142,2008-12-29 02:42:09.000000 UTC,0000X E MADISON ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,122,1,42,32,06,1176988.0,1900419.0,2008,2018-02-10 03:50:01.000000 UTC,41.882091837,-87.62555667,"(41.882091837, -87.62555667)"
6800857,HR211851,2009-03-10 10:00:00.000000 UTC,001XX N WABASH AVE,0820,THEFT,$500 AND UNDER,COLLEGE/UNIVERSITY GROUNDS,false,false,122,1,42,32,06,1176785.0,1901619.0,2009,2018-02-28 03:56:25.000000 UTC,41.885389294,-87.626265771,"(41.885389294, -87.626265771)"
4647917,HM246609,2006-03-20 09:00:00.000000 UTC,0000X W WACKER DR,0820,THEFT,$500 AND UNDER,HOTEL/MOTEL,false,false,122,1,42,32,06,1176210.0,1902134.0,2006,2018-02-28 03:56:25.000000 UTC,41.886815464,-87.628361716,"(41.886815464, -87.628361716)"
4864820,HM479506,2006-07-16 11:20:00.000000 UTC,003XX N MICHIGAN AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,false,false,122,1,42,32,06,1177242.0,1902518.0,2006,2018-02-28 03:56:25.000000 UTC,41.887845852,-87.624560336,"(41.887845852, -87.624560336)"
3600718,HK693997,2004-10-18 09:00:00.000000 UTC,0000X W WASHINGTON ST,0820,THEFT,$500 AND UNDER,CTA TRAIN,false,false,122,1,42,32,06,1176248.0,1900824.0,2004,2018-02-28 03:56:25.000000 UTC,41.883219895,-87.628261697,"(41.883219895, -87.628261697)"
1705487,G501059,2001-08-22 03:11:13.000000 UTC,0000X N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,false,false,122,1,,,06,1176398.0,1900691.0,2001,2015-08-17 03:03:40.000000 UTC,41.882851552,-87.627714909,"(41.882851552, -87.627714909)"
1712317,G496984,2001-08-20 05:56:00.000000 UTC,0000X N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,true,false,122,1,,,06,1176411.0,1900423.0,2001,2015-08-17 03:03:40.000000 UTC,41.882115852,-87.627675265,"(41.882115852, -87.627675265)"
1676450,G455553,2001-08-02 01:17:45.000000 UTC,001XX N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,false,false,122,1,,,06,1176391.0,1900935.0,2001,2015-08-17 03:03:40.000000 UTC,41.88352126,-87.627733247,"(41.88352126, -87.627733247)"
1676858,G464510,2001-08-06 12:45:27.000000 UTC,0000X N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,false,false,122,1,,,06,1176332.0,1900410.0,2001,2015-08-17 03:03:40.000000 UTC,41.882081961,-87.627965742,"(41.882081961, -87.627965742)"
1853533,G694641,2001-11-18 10:30:00.000000 UTC,002XX N STATE ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),false,false,122,1,,,06,1176287.0,1901755.0,2001,2015-08-17 03:03:40.000000 UTC,41.885773731,-87.628090393,"(41.885773731, -87.628090393)"
